Water System Name,Source,County,Testing Date,PFAS Measured,Result,State Action Level (SAL),Calculation_result_range_bins_text
KITSAP WEST MHC WATER CO,2,Kitsap,2/7/24,(PFBS) PFbutane sulfonic acid,4.1ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
KITSAP WEST MHC WATER CO,1,Kitsap,2/7/24,(PFBS) PFbutane sulfonic acid,4.2ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
KITSAP WEST MHC WATER CO,1,Kitsap,2/7/24,(PFHxA) PFhexanoic acid,3.9ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
KITSAP WEST MHC WATER CO,2,Kitsap,2/7/24,(PFHxA) PFhexanoic acid,4ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
KITSAP WEST MHC WATER CO,1,Kitsap,2/7/24,(PFOA) PFoctanoic acid,3.5ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
KITSAP WEST MHC WATER CO,2,Kitsap,2/7/24,(PFOA) PFoctanoic acid,3.6ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
KITSAP WEST MHC WATER CO,1,Kitsap,2/7/24,(PFPeA) PFpentanoic acid,3.3ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
KITSAP WEST MHC WATER CO,2,Kitsap,2/7/24,(PFPeA) PFpentanoic acid,3.5ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
WHISPERING PINES,1,Yakima,10/24/24,(PFBA) PFbutanoic acid,3.3ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
WHISPERING PINES,1,Yakima,10/24/24,(PFBS) PFbutane sulfonic acid,9ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
WHISPERING PINES,1,Yakima,10/24/24,(PFHpA) PFheptanoic acid,3.2ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
WHISPERING PINES,1,Yakima,10/24/24,(PFHxA) PFhexanoic acid,10.7ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
WHISPERING PINES,1,Yakima,10/24/24,(PFHxS) PFhexane sulfonic acid,12.4ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
WHISPERING PINES,1,Yakima,10/24/24,(PFNA) PFnonanoic acid,6.4ng/L,9ng/L,PFAS Detected: Lower than State Action Level (SAL)
WHISPERING PINES,1,Yakima,10/24/24,(PFOA) PFoctanoic acid,5.6ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
WHISPERING PINES,1,Yakima,10/24/24,(PFOS) PFoctane sulfonic acid,9.5ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
WHISPERING PINES,1,Yakima,10/24/24,(PFPeA) PFpentanoic acid,8.6ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
WHISPERING PINES,1,Yakima,10/24/24,(PFPeS) PFpentanesulfonic acid,4.5ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
SHADOW PINES MOBILE ESTATES,1,Pierce,3/9/22,(PFBS) PFbutane sulfonic acid,2.6ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
SHADOW PINES MOBILE ESTATES,1,Pierce,3/9/22,(PFHxA) PFhexanoic acid,2.9ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
SHADOW PINES MOBILE ESTATES,1,Pierce,3/9/22,(PFHxS) PFhexane sulfonic acid,2ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
SHADOW PINES MOBILE ESTATES,1,Pierce,3/9/22,(PFOA) PFoctanoic acid,3ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
SHADOW PINES MOBILE ESTATES,1,Pierce,3/9/22,(PFOS) PFoctane sulfonic acid,7.8ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
SHADOW PINES MOBILE ESTATES,1,Pierce,3/9/22,(PFPeA) PFpentanoic acid,3.8ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
SHADOW PINES MOBILE ESTATES,1,Pierce,10/11/23,(PFOS) PFoctane sulfonic acid,4.6ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
SHADOW PINES MOBILE ESTATES,1,Pierce,11/28/23,(PFBS) PFbutane sulfonic acid,2.2ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
SHADOW PINES MOBILE ESTATES,1,Pierce,11/28/23,(PFOS) PFoctane sulfonic acid,5.4ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
SHADOW PINES MOBILE ESTATES,1,Pierce,3/25/24,(PFBS) PFbutane sulfonic acid,2.4ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
SHADOW PINES MOBILE ESTATES,1,Pierce,3/25/24,(PFOS) PFoctane sulfonic acid,7.1ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
ROY CITY OF,1,Pierce,3/15/22,(PFBS) PFbutane sulfonic acid,2.4ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
ROY CITY OF,1,Pierce,3/15/22,(PFHpA) PFheptanoic acid,2ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
ROY CITY OF,1,Pierce,3/15/22,(PFHxA) PFhexanoic acid,3.5ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
ROY CITY OF,1,Pierce,3/15/22,(PFHxS) PFhexane sulfonic acid,15.4ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
ROY CITY OF,1,Pierce,3/15/22,(PFNA) PFnonanoic acid,10.2ng/L,9ng/L,PFAS Detected: At or Exceeding State Action Level (SAL)
ROY CITY OF,1,Pierce,3/15/22,(PFOA) PFoctanoic acid,3.9ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
ROY CITY OF,1,Pierce,3/15/22,(PFOS) PFoctane sulfonic acid,15.7ng/L,15ng/L,PFAS Detected: At or Exceeding State Action Level (SAL)
ROY CITY OF,1,Pierce,3/15/22,(PFPeA) PFpentanoic acid,2.5ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
ROY CITY OF,1,Pierce,3/15/22,(PFUnA) PFundecanoic acid,2ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
ROY CITY OF,1,Pierce,8/24/22,(PFBS) PFbutane sulfonic acid,2.4ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
ROY CITY OF,1,Pierce,8/24/22,(PFHxA) PFhexanoic acid,2.3ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
ROY CITY OF,1,Pierce,8/24/22,(PFHxS) PFhexane sulfonic acid,12.2ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
ROY CITY OF,1,Pierce,8/24/22,(PFNA) PFnonanoic acid,7.3ng/L,9ng/L,PFAS Detected: Lower than State Action Level (SAL)
ROY CITY OF,1,Pierce,8/24/22,(PFOA) PFoctanoic acid,2.6ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
ROY CITY OF,1,Pierce,8/24/22,(PFOS) PFoctane sulfonic acid,10.8ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
ROY CITY OF,1,Pierce,11/30/22,(PFBS) PFbutane sulfonic acid,2.6ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
ROY CITY OF,1,Pierce,11/30/22,(PFHxS) PFhexane sulfonic acid,10.5ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
ROY CITY OF,1,Pierce,11/30/22,(PFNA) PFnonanoic acid,6.8ng/L,9ng/L,PFAS Detected: Lower than State Action Level (SAL)
ROY CITY OF,1,Pierce,11/30/22,(PFOS) PFoctane sulfonic acid,12.2ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
ROY CITY OF,1,Pierce,3/21/23,(PFBS) PFbutane sulfonic acid,2.4ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
ROY CITY OF,1,Pierce,3/21/23,(PFHxA) PFhexanoic acid,2ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
ROY CITY OF,1,Pierce,3/21/23,(PFHxS) PFhexane sulfonic acid,11.3ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
ROY CITY OF,1,Pierce,3/21/23,(PFNA) PFnonanoic acid,7.2ng/L,9ng/L,PFAS Detected: Lower than State Action Level (SAL)
ROY CITY OF,1,Pierce,3/21/23,(PFOA) PFoctanoic acid,2.1ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
ROY CITY OF,1,Pierce,3/21/23,(PFOS) PFoctane sulfonic acid,9.7ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
ROY CITY OF,1,Pierce,6/20/23,(PFHxA) PFhexanoic acid,1.9ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
ROY CITY OF,1,Pierce,6/20/23,(PFHxS) PFhexane sulfonic acid,9ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
ROY CITY OF,1,Pierce,6/20/23,(PFNA) PFnonanoic acid,7.2ng/L,9ng/L,PFAS Detected: Lower than State Action Level (SAL)
ROY CITY OF,1,Pierce,6/20/23,(PFOA) PFoctanoic acid,2.1ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
ROY CITY OF,1,Pierce,6/20/23,(PFOS) PFoctane sulfonic acid,10.2ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
ROY CITY OF,1,Pierce,9/12/23,(PFHxS) PFhexane sulfonic acid,9.7ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
ROY CITY OF,1,Pierce,9/12/23,(PFNA) PFnonanoic acid,7.5ng/L,9ng/L,PFAS Detected: Lower than State Action Level (SAL)
ROY CITY OF,1,Pierce,9/12/23,(PFOS) PFoctane sulfonic acid,10.1ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
ROY CITY OF,1,Pierce,11/16/23,(PFHxS) PFhexane sulfonic acid,10.2ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
ROY CITY OF,1,Pierce,11/16/23,(PFNA) PFnonanoic acid,5.9ng/L,9ng/L,PFAS Detected: Lower than State Action Level (SAL)
ROY CITY OF,1,Pierce,11/16/23,(PFOS) PFoctane sulfonic acid,10ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
ROY CITY OF,1,Pierce,2/22/24,(PFBA) PFbutanoic acid,2ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
ROY CITY OF,1,Pierce,2/22/24,(PFBS) PFbutane sulfonic acid,2.2ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
ROY CITY OF,1,Pierce,2/22/24,(PFHpA) PFheptanoic acid,2.4ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
ROY CITY OF,1,Pierce,2/22/24,(PFHxA) PFhexanoic acid,4.2ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
ROY CITY OF,1,Pierce,2/22/24,(PFHxS) PFhexane sulfonic acid,14.7ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
ROY CITY OF,1,Pierce,2/22/24,(PFNA) PFnonanoic acid,12.6ng/L,9ng/L,PFAS Detected: At or Exceeding State Action Level (SAL)
ROY CITY OF,1,Pierce,2/22/24,(PFOA) PFoctanoic acid,4.3ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
ROY CITY OF,1,Pierce,2/22/24,(PFOS) PFoctane sulfonic acid,14ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
ROY CITY OF,1,Pierce,2/22/24,(PFPeA) PFpentanoic acid,2.5ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
ROY CITY OF,1,Pierce,2/22/24,(PFUnA) PFundecanoic acid,2.1ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
ROY CITY OF,1,Pierce,5/14/24,(PFBS) PFbutane sulfonic acid,2.5ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
ROY CITY OF,1,Pierce,5/14/24,(PFHxA) PFhexanoic acid,3ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
ROY CITY OF,1,Pierce,5/14/24,(PFHxS) PFhexane sulfonic acid,13.2ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
ROY CITY OF,1,Pierce,5/14/24,(PFNA) PFnonanoic acid,10.2ng/L,9ng/L,PFAS Detected: At or Exceeding State Action Level (SAL)
ROY CITY OF,1,Pierce,5/14/24,(PFOA) PFoctanoic acid,3.4ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
ROY CITY OF,1,Pierce,5/14/24,(PFOS) PFoctane sulfonic acid,13ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
ROY CITY OF,1,Pierce,5/14/24,(PFUnA) PFundecanoic acid,2.1ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
ROY CITY OF,1,Pierce,7/31/24,(PFHxA) PFhexanoic acid,2.1ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
ROY CITY OF,1,Pierce,7/31/24,(PFHxS) PFhexane sulfonic acid,11.6ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
ROY CITY OF,1,Pierce,7/31/24,(PFNA) PFnonanoic acid,7.3ng/L,9ng/L,PFAS Detected: Lower than State Action Level (SAL)
ROY CITY OF,1,Pierce,7/31/24,(PFOA) PFoctanoic acid,2.2ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
ROY CITY OF,1,Pierce,7/31/24,(PFOS) PFoctane sulfonic acid,9.4ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
LAKEWOOD WATER DISTRICT,8,Pierce,5/4/22,(PFBS) PFbutane sulfonic acid,4.7ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
LAKEWOOD WATER DISTRICT,8,Pierce,5/4/22,(PFHxA) PFhexanoic acid,6.8ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
LAKEWOOD WATER DISTRICT,8,Pierce,9/29/22,(PFBS) PFbutane sulfonic acid,5.6ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
LAKEWOOD WATER DISTRICT,8,Pierce,9/29/22,(PFHxA) PFhexanoic acid,7.8ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
LAKEWOOD WATER DISTRICT,8,Pierce,2/28/23,(PFBS) PFbutane sulfonic acid,6.5ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
LAKEWOOD WATER DISTRICT,8,Pierce,2/28/23,(PFHxA) PFhexanoic acid,7.6ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
LAKEWOOD WATER DISTRICT,14,Pierce,11/7/23,(PFBS) PFbutane sulfonic acid,2.9ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
LAKEWOOD WATER DISTRICT,3,Pierce,11/7/23,(PFBS) PFbutane sulfonic acid,3.9ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
LAKEWOOD WATER DISTRICT,3,Pierce,11/7/23,(PFHxS) PFhexane sulfonic acid,6.3ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
LAKEWOOD WATER DISTRICT,3,Pierce,11/7/23,(PFOA) PFoctanoic acid,3ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
LAKEWOOD WATER DISTRICT,3,Pierce,11/7/23,(PFOS) PFoctane sulfonic acid,5.7ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
LAKEWOOD WATER DISTRICT,8,Pierce,11/8/23,(PFBS) PFbutane sulfonic acid,8.4ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
LAKEWOOD WATER DISTRICT,8,Pierce,11/8/23,(PFHpA) PFheptanoic acid,2.4ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
LAKEWOOD WATER DISTRICT,8,Pierce,11/8/23,(PFHxA) PFhexanoic acid,9.4ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
LAKEWOOD WATER DISTRICT,8,Pierce,11/8/23,(PFHxS) PFhexane sulfonic acid,2.6ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
LAKEWOOD WATER DISTRICT,8,Pierce,12/13/23,(PFBS) PFbutane sulfonic acid,8.7ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
LAKEWOOD WATER DISTRICT,8,Pierce,12/13/23,(PFHpA) PFheptanoic acid,3.5ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
LAKEWOOD WATER DISTRICT,8,Pierce,12/13/23,(PFHxA) PFhexanoic acid,9.7ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
LAKEWOOD WATER DISTRICT,8,Pierce,12/13/23,(PFHxS) PFhexane sulfonic acid,3.5ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
LAKEWOOD WATER DISTRICT,8,Pierce,12/13/23,(PFOA) PFoctanoic acid,2ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
LAKEWOOD WATER DISTRICT,3,Pierce,4/17/24,(PFBS) PFbutane sulfonic acid,3.7ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
LAKEWOOD WATER DISTRICT,3,Pierce,4/17/24,(PFHxS) PFhexane sulfonic acid,5.6ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
LAKEWOOD WATER DISTRICT,3,Pierce,4/17/24,(PFOS) PFoctane sulfonic acid,5.9ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
LAKEWOOD WATER DISTRICT,14,Pierce,4/29/24,(PFBS) PFbutane sulfonic acid,2.5ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
LAKEWOOD WATER DISTRICT,8,Pierce,4/29/24,(PFBS) PFbutane sulfonic acid,9ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
LAKEWOOD WATER DISTRICT,8,Pierce,4/29/24,(PFHpA) PFheptanoic acid,4.8ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
LAKEWOOD WATER DISTRICT,8,Pierce,4/29/24,(PFHxA) PFhexanoic acid,9.8ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
LAKEWOOD WATER DISTRICT,8,Pierce,4/29/24,(PFHxS) PFhexane sulfonic acid,10ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
LAKEWOOD WATER DISTRICT,8,Pierce,4/29/24,(PFOA) PFoctanoic acid,5ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
LAKEWOOD WATER DISTRICT,8,Pierce,4/29/24,(PFOS) PFoctane sulfonic acid,2.2ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
LAKEWOOD WATER DISTRICT,14,Pierce,7/9/24,(PFBS) PFbutane sulfonic acid,2.8ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
LAKEWOOD WATER DISTRICT,3,Pierce,7/9/24,(PFBS) PFbutane sulfonic acid,3.5ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
LAKEWOOD WATER DISTRICT,3,Pierce,7/9/24,(PFHxS) PFhexane sulfonic acid,5.6ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
LAKEWOOD WATER DISTRICT,3,Pierce,7/9/24,(PFOA) PFoctanoic acid,2.9ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
LAKEWOOD WATER DISTRICT,3,Pierce,7/9/24,(PFOS) PFoctane sulfonic acid,5.4ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
LAKEWOOD WATER DISTRICT,14,Pierce,9/26/24,(PFBS) PFbutane sulfonic acid,3.3ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
LAKEWOOD WATER DISTRICT,3,Pierce,9/26/24,(PFBS) PFbutane sulfonic acid,4ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
LAKEWOOD WATER DISTRICT,3,Pierce,9/26/24,(PFHxS) PFhexane sulfonic acid,6ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
LAKEWOOD WATER DISTRICT,3,Pierce,9/26/24,(PFOA) PFoctanoic acid,2.9ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
LAKEWOOD WATER DISTRICT,3,Pierce,9/26/24,(PFOS) PFoctane sulfonic acid,5.4ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
LAKEWOOD WATER DISTRICT,14,Pierce,12/10/24,(PFBS) PFbutane sulfonic acid,3ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
LAKEWOOD WATER DISTRICT,3,Pierce,12/10/24,(PFBS) PFbutane sulfonic acid,4.3ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
LAKEWOOD WATER DISTRICT,8,Pierce,12/10/24,(PFHxA) PFhexanoic acid,3ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
LAKEWOOD WATER DISTRICT,3,Pierce,12/10/24,(PFHxS) PFhexane sulfonic acid,6.6ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
LAKEWOOD WATER DISTRICT,3,Pierce,12/10/24,(PFOA) PFoctanoic acid,3.2ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
LAKEWOOD WATER DISTRICT,3,Pierce,12/10/24,(PFOS) PFoctane sulfonic acid,6.3ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
Laurel Lane MHC LLC,1,Pierce,12/31/23,(PFBS) PFbutane sulfonic acid,19.6ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
Laurel Lane MHC LLC,1,Pierce,12/31/23,(PFHpA) PFheptanoic acid,4.5ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
Laurel Lane MHC LLC,1,Pierce,12/31/23,(PFHxA) PFhexanoic acid,6.9ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
Laurel Lane MHC LLC,1,Pierce,12/31/23,(PFHxS) PFhexane sulfonic acid,4.8ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
Laurel Lane MHC LLC,1,Pierce,12/31/23,(PFOA) PFoctanoic acid,10.4ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
Laurel Lane MHC LLC,1,Pierce,12/31/23,(PFOS) PFoctane sulfonic acid,31.8ng/L,15ng/L,PFAS Detected: At or Exceeding State Action Level (SAL)
Laurel Lane MHC LLC,1,Pierce,2/20/24,(PFBS) PFbutane sulfonic acid,17.7ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
Laurel Lane MHC LLC,1,Pierce,2/20/24,(PFHpA) PFheptanoic acid,3.3ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
Laurel Lane MHC LLC,1,Pierce,2/20/24,(PFHxA) PFhexanoic acid,5.4ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
Laurel Lane MHC LLC,1,Pierce,2/20/24,(PFHxS) PFhexane sulfonic acid,3.9ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
Laurel Lane MHC LLC,1,Pierce,2/20/24,(PFOA) PFoctanoic acid,9.1ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
Laurel Lane MHC LLC,1,Pierce,2/20/24,(PFOS) PFoctane sulfonic acid,26.6ng/L,15ng/L,PFAS Detected: At or Exceeding State Action Level (SAL)
Laurel Lane MHC LLC,1,Pierce,9/3/24,(PFBS) PFbutane sulfonic acid,20ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
Laurel Lane MHC LLC,1,Pierce,9/3/24,(PFHpA) PFheptanoic acid,3.8ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
Laurel Lane MHC LLC,1,Pierce,9/3/24,(PFHxA) PFhexanoic acid,6.3ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
Laurel Lane MHC LLC,1,Pierce,9/3/24,(PFHxS) PFhexane sulfonic acid,4ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
Laurel Lane MHC LLC,1,Pierce,9/3/24,(PFOA) PFoctanoic acid,7.9ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
Laurel Lane MHC LLC,1,Pierce,9/3/24,(PFOS) PFoctane sulfonic acid,25.8ng/L,15ng/L,PFAS Detected: At or Exceeding State Action Level (SAL)
Laurel Lane MHC LLC,1,Pierce,9/3/24,(PFPeA) PFpentanoic acid,9.3ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
Laurel Lane MHC LLC,1,Pierce,12/5/24,(PFBA) PFbutanoic acid,3.6ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
Laurel Lane MHC LLC,1,Pierce,12/5/24,(PFBS) PFbutane sulfonic acid,17.5ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
Laurel Lane MHC LLC,1,Pierce,12/5/24,(PFHpA) PFheptanoic acid,3.3ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
Laurel Lane MHC LLC,1,Pierce,12/5/24,(PFHxA) PFhexanoic acid,5.3ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
Laurel Lane MHC LLC,1,Pierce,12/5/24,(PFHxS) PFhexane sulfonic acid,3.6ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
Laurel Lane MHC LLC,1,Pierce,12/5/24,(PFOA) PFoctanoic acid,7.5ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
Laurel Lane MHC LLC,1,Pierce,12/5/24,(PFOS) PFoctane sulfonic acid,24.4ng/L,15ng/L,PFAS Detected: At or Exceeding State Action Level (SAL)
Laurel Lane MHC LLC,1,Pierce,12/5/24,(PFPeA) PFpentanoic acid,8.7ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
WILDERWOOD HOA,3,Kitsap,4/19/22,(PFBS) PFbutane sulfonic acid,3.4ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
WILDERWOOD HOA,3,Kitsap,4/19/22,(PFOA) PFoctanoic acid,2.6ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
WILDERWOOD HOA,3,Kitsap,2/14/23,(PFBS) PFbutane sulfonic acid,3.6ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
WILDERWOOD HOA,3,Kitsap,2/14/23,(PFOA) PFoctanoic acid,2.1ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
WILDERWOOD HOA,3,Kitsap,5/17/23,(PFBS) PFbutane sulfonic acid,3.7ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
WILDERWOOD HOA,3,Kitsap,5/17/23,(PFOA) PFoctanoic acid,3.3ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
WILDERWOOD HOA,3,Kitsap,5/13/24,(PFBS) PFbutane sulfonic acid,3.9ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
WILDERWOOD HOA,3,Kitsap,5/13/24,(PFHxA) PFhexanoic acid,2.4ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
WILDERWOOD HOA,3,Kitsap,5/13/24,(PFOA) PFoctanoic acid,4ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
LOVELAND MOBILE ESTATES,3,Pierce,9/29/23,(PFBA) PFbutanoic acid,3.6ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
LOVELAND MOBILE ESTATES,3,Pierce,9/29/23,(PFBS) PFbutane sulfonic acid,4.3ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
LOVELAND MOBILE ESTATES,3,Pierce,9/29/23,(PFHpA) PFheptanoic acid,2.6ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
LOVELAND MOBILE ESTATES,3,Pierce,9/29/23,(PFHxA) PFhexanoic acid,9.1ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
